"datetime","home_team","away_team","home_goal","away_goal","season","stage"
2017-08-10 19:15:00,"Botafogo","Nacional (URU)","2","0",2017,"round of 16"
2017-07-04 19:15:00,"Godoy Cruz","Grêmio","0","1",2017,"round of 16"
2017-08-09 19:15:00,"Grêmio","Godoy Cruz","2","1",2017,"round of 16"
2018-02-27 19:15:00,"Monagas","Cerro Porteño","0","2",2018,"group stage"
2018-02-27 19:15:00,"Defensor Sporting","Grêmio","1","1",2018,"group stage"
2018-03-13 21:30:00,"Cerro Porteño","Defensor Sporting","2","1",2018,"group stage"
2018-04-04 19:15:00,"Grêmio","Monagas","4","0",2018,"group stage"
2018-04-17 19:15:00,"Defensor Sporting","Monagas","3","1",2018,"group stage"
2018-04-17 21:30:00,"Cerro Porteño","Grêmio","0","0",2018,"group stage"
2018-04-25 21:45:00,"Monagas","Defensor Sporting","1","0",2018,"group stage"
2018-05-01 19:15:00,"Grêmio","Cerro Porteño","5","0",2018,"group stage"
2018-05-15 19:15:00,"Defensor Sporting","Cerro Porteño","0","1",2018,"group stage"
2018-05-15 21:30:00,"Monagas","Grêmio","1","2",2018,"group stage"
2018-05-23 19:15:00,"Cerro Porteño","Monagas","3","2",2018,"group stage"
2018-05-23 19:15:00,"Grêmio","Defensor Sporting","1","0",2018,"group stage"
2018-02-27 21:30:00,"Colo-Colo","Atlético Nacional","0","1",2018,"group stage"
2018-02-28 21:45:00,"Delfín-EQU","Bolívar","1","1",2018,"group stage"
2018-03-14 19:15:00,"Bolívar","Colo-Colo","1","1",2018,"group stage"
2018-03-14 21:45:00,"Atlético Nacional","Delfín-EQU","4","0",2018,"group stage"
2018-04-05 19:15:00,"Colo-Colo","Delfín-EQU","0","2",2018,"group stage"
2018-04-05 21:30:00,"Bolívar","Atlético Nacional","1","0",2018,"group stage"
2018-04-24 21:30:00,"Atlético Nacional","Bolívar","4","1",2018,"group stage"
2018-05-02 21:45:00,"Delfín-EQU","Colo-Colo","1","2",2018,"group stage"
2018-05-15 19:15:00,"Delfín-EQU","Atlético Nacional","1","0",2018,"group stage"
2018-05-15 21:30:00,"Colo-Colo","Bolívar","2","0",2018,"group stage"
2018-05-24 21:30:00,"Atlético Nacional","Colo-Colo","0","0",2018,"group stage"
2018-05-24 21:30:00,"Bolívar","Delfín-EQU","2","1",2018,"group stage"
2018-03-13 19:15:00,"Atlético Tucumán","Libertad","0","2",2018,"group stage"
2018-03-15 19:15:00,"The Strongest","Peñarol","1","0",2018,"group stage"
2018-04-03 19:15:00,"Libertad","The Strongest","3","0",2018,"group stage"
2018-04-04 19:15:00,"Peñarol","Atlético Tucumán","3","1",2018,"group stage"
2018-04-18 19:15:00,"The Strongest","Atlético Tucumán","1","2",2018,"group stage"
2018-04-18 21:45:00,"Libertad","Peñarol","2","1",2018,"group stage"
2018-04-25 19:15:00,"Atlético Tucumán","The Strongest","3","0",2018,"group stage"
2018-04-26 21:30:00,"Peñarol","Libertad","2","0",2018,"group stage"
2018-05-02 19:15:00,"Atlético Tucumán","Peñarol","1","0",2018,"group stage"
2018-05-03 21:30:00,"The Strongest","Libertad","1","3",2018,"group stage"
2018-05-17 19:15:00,"Libertad","Atlético Tucumán","0","0",2018,"group stage"
2018-05-17 19:15:00,"Peñarol","The Strongest","2","0",2018,"group stage"
2018-02-28 21:45:00,"Flamengo","River Plate","2","2",2018,"group stage"
2018-03-01 19:15:00,"Ind. Santa Fe","Emelec","1","1",2018,"group stage"
2018-03-14 21:45:00,"Emelec","Flamengo","1","2",2018,"group stage"
2018-04-05 19:15:00,"River Plate","Ind. Santa Fe","0","0",2018,"group stage"
2018-04-18 21:45:00,"Flamengo","Ind. Santa Fe","1","1",2018,"group stage"
2018-04-19 21:30:00,"Emelec","River Plate","0","1",2018,"group stage"
2018-04-25 21:45:00,"Ind. Santa Fe","Flamengo","0","0",2018,"group stage"
2018-04-26 19:15:00,"River Plate","Emelec","2","1",2018,"group stage"
2018-05-03 21:30:00,"Ind. Santa Fe","River Plate","0","1",2018,"group stage"
2018-05-16 21:45:00,"Flamengo","Emelec","2","0",2018,"group stage"
2018-05-23 21:45:00,"Emelec","Ind. Santa Fe","0","3",2018,"group stage"
2018-05-23 21:45:00,"River Plate","Flamengo","0","0",2018,"group stage"
2018-02-27 21:30:00,"Racing Club","Cruzeiro","4","2",2018,"group stage"
2018-03-13 21:30:00,"Vasco","Universidad de Chile","0","1",2018,"group stage"
2018-04-03 21:30:00,"Universidad de Chile","Racing Club","1","1",2018,"group stage"
2018-04-04 21:45:00,"Cruzeiro","Vasco","0","0",2018,"group stage"
2018-04-19 19:15:00,"Racing Club","Vasco","4","0",2018,"group stage"
2018-04-19 21:30:00,"Universidad de Chile","Cruzeiro","0","0",2018,"group stage"
2018-04-26 19:15:00,"Cruzeiro","Universidad de Chile","7","0",2018,"group stage"
2018-04-26 21:30:00,"Vasco","Racing Club","1","1",2018,"group stage"
2018-05-02 21:45:00,"Vasco","Cruzeiro","0","4",2018,"group stage"
2018-05-03 19:15:00,"Racing Club","Universidad de Chile","1","0",2018,"group stage"
2018-05-22 21:30:00,"Universidad de Chile","Vasco","0","2",2018,"group stage"
2018-05-22 21:30:00,"Cruzeiro","Racing Club","2","1",2018,"group stage"
2018-02-28 19:15:00,"Nacional (URU)","Estudiantes","0","0",2018,"group stage"
2018-03-01 19:15:00,"Real Garcilaso","Santos","2","0",2018,"group stage"
2018-03-14 19:15:00,"Estudiantes","Real Garcilaso","3","0",2018,"group stage"
2018-03-15 19:15:00,"Santos","Nacional (URU)","3","1",2018,"group stage"
2018-04-03 19:15:00,"Real Garcilaso","Nacional (URU)","0","0",2018,"group stage"
2018-04-05 21:30:00,"Estudiantes","Santos","0","1",2018,"group stage"
2018-04-24 21:30:00,"Santos","Estudiantes","2","0",2018,"group stage"
2018-04-25 19:15:00,"Nacional (URU)","Real Garcilaso","4","0",2018,"group stage"
2018-05-01 19:15:00,"Real Garcilaso","Estudiantes","0","0",2018,"group stage"
2018-05-01 21:30:00,"Nacional (URU)","Santos","1","0",2018,"group stage"
2018-05-24 19:15:00,"Santos","Real Garcilaso","0","0",2018,"group stage"
2018-05-24 19:15:00,"Estudiantes","Nacional (URU)","3","1",2018,"group stage"
2018-02-28 21:45:00,"Millonarios","Corinthians","0","0",2018,"group stage"
2018-03-01 19:15:00,"Deportivo Lara","Independiente","1","0",2018,"group stage"
2018-03-14 21:45:00,"Corinthians","Deportivo Lara","2","0",2018,"group stage"
2018-03-15 21:30:00,"Independiente","Millonarios","1","0",2018,"group stage"
2018-04-17 21:30:00,"Millonarios","Deportivo Lara","4","0",2018,"group stage"
2018-04-18 21:45:00,"Independiente","Corinthians","0","1",2018,"group stage"
2018-04-24 19:15:00,"Deportivo Lara","Millonarios","2","1",2018,"group stage"
2018-05-02 21:45:00,"Corinthians","Independiente","1","2",2018,"group stage"
2018-05-17 21:30:00,"Deportivo Lara","Corinthians","2","7",2018,"group stage"
2018-05-17 21:30:00,"Millonarios","Independiente","1","1",2018,"group stage"
2018-05-24 21:30:00,"Independiente","Deportivo Lara","2","0",2018,"group stage"
2018-05-24 21:30:00,"Corinthians","Millonarios","0","1",2018,"group stage"
2018-03-01 21:30:00,"Alianza Lima","Boca Juniors","0","0",2018,"group stage"
2018-03-01 21:30:00,"Junior de Barranquilla","Palmeiras","0","3",2018,"group stage"
2018-04-03 21:30:00,"Palmeiras","Alianza Lima","2","0",2018,"group stage"
2018-04-04 21:45:00,"Boca Juniors","Junior de Barranquilla","1","0",2018,"group stage"
2018-04-11 21:45:00,"Palmeiras","Boca Juniors","1","1",2018,"group stage"
2018-04-19 21:30:00,"Alianza Lima","Junior de Barranquilla","0","2",2018,"group stage"
2018-04-25 21:45:00,"Boca Juniors","Palmeiras","0","2",2018,"group stage"
2018-04-26 21:30:00,"Junior de Barranquilla","Alianza Lima","1","0",2018,"group stage"
2018-05-02 19:15:00,"Junior de Barranquilla","Boca Juniors","1","1",2018,"group stage"
2018-05-03 21:30:00,"Alianza Lima","Palmeiras","1","3",2018,"group stage"
2018-05-16 21:45:00,"Boca Juniors","Alianza Lima","5","0",2018,"group stage"
2018-05-16 21:45:00,"Palmeiras","Junior de Barranquilla","3","1",2018,"group stage"
2018-11-11 17:00:00,"Boca Juniors","River Plate","2","2",2018,"final"
2018-12-09 17:30:00,"River Plate","Boca Juniors","3","1",2018,"final"
2018-10-23 21:45:00,"River Plate","Grêmio","0","1",2018,"semifinals"
2018-10-30 21:45:00,"Grêmio","River Plate","1","2",2018,"semifinals"
2018-10-24 21:45:00,"Boca Juniors","Palmeiras","2","0",2018,"semifinals"
2018-10-31 21:45:00,"Palmeiras","Boca Juniors","2","2",2018,"semifinals"
2018-09-19 19:30:00,"Independiente","River Plate","0","0",2018,"quarterfinals"
2018-10-02 19:30:00,"River Plate","Independiente","3","1",2018,"quarterfinals"
2018-09-18 21:45:00,"Atlético Tucumán","Grêmio","0","2",2018,"quarterfinals"
2018-10-02 21:45:00,"Grêmio","Atlético Tucumán","4","0",2018,"quarterfinals"
2018-09-20 21:45:00,"Colo-Colo","Palmeiras","0","2",2018,"quarterfinals"
2018-10-03 21:45:00,"Palmeiras","Colo-Colo","2","0",2018,"quarterfinals"
2018-09-19 21:45:00,"Boca Juniors","Cruzeiro","2","0",2018,"quarterfinals"
2018-10-04 21:45:00,"Cruzeiro","Boca Juniors","1","1",2018,"quarterfinals"
2018-08-09 19:30:00,"Racing Club","River Plate","0","0",2018,"round of 16"
2018-08-29 19:30:00,"River Plate","Racing Club","3","0",2018,"round of 16"
2018-08-21 21:45:00,"Independiente","Santos","3","0",2018,"round of 16"
2018-08-28 19:30:00,"Santos","Independiente","0","0",2018,"round of 16"
2018-08-07 21:45:00,"Estudiantes","Grêmio","2","1",2018,"round of 16"
2018-08-28 21:45:00,"Grêmio","Estudiantes","2","1",2018,"round of 16"
2018-08-09 21:45:00,"Atlético Tucumán","Atlético Nacional","2","0",2018,"round of 16"
2018-08-28 21:45:00,"Atlético Nacional","Atlético Tucumán","1","0",2018,"round of 16"
2018-08-08 21:45:00,"Colo-Colo","Corinthians","1","0",2018,"round of 16"
2018-08-29 21:45:00,"Corinthians","Colo-Colo","2","1",2018,"round of 16"
2018-08-09 21:45:00,"Cerro Porteño","Palmeiras","0","2",2018,"round of 16"
2018-08-30 21:45:00,"Palmeiras","Cerro Porteño","0","1",2018,"round of 16"
2018-08-08 21:45:00,"Flamengo","Cruzeiro","0","2",2018,"round of 16"
2018-08-29 21:45:00,"Cruzeiro","Flamengo","0","1",2018,"round of 16"
2018-08-08 19:30:00,"Boca Juniors","Libertad","2","0",2018,"round of 16"
2018-08-30 19:30:00,"Libertad","Boca Juniors","2","4",2018,"round of 16"
2019-03-06 19:15:00,"Palestino","Internacional","0","1",2019,"group stage"
2019-03-06 21:30:00,"Alianza Lima","River Plate","1","1",2019,"group stage"
2019-03-13 21:30:00,"Internacional","Alianza Lima","2","0",2019,"group stage"
2019-03-13 21:30:00,"River Plate","Palestino","0","0",2019,"group stage"
2019-04-02 21:30:00,"Palestino","Alianza Lima","3","0",2019,"group stage"
2019-04-03 19:15:00,"Internacional","River Plate","2","2",2019,"group stage"
2019-04-09 21:30:00,"Internacional","Palestino","3","2",2019,"group stage"
2019-04-11 19:00:00,"River Plate","Alianza Lima","3","0",2019,"group stage"
2019-04-24 19:15:00,"Palestino","River Plate","0","2",2019,"group stage"
2019-04-24 21:30:00,"Alianza Lima","Internacional","0","1",2019,"group stage"
2019-05-07 21:30:00,"River Plate","Internacional","2","2",2019,"group stage"
2019-05-07 21:30:00,"Alianza Lima","Palestino","1","2",2019,"group stage"
2019-03-07 19:00:00,"Huracán","Cruzeiro","0","1",2019,"group stage"
2019-03-08 16:00:00,"Deportivo Lara","Emelec","0","0",2019,"group stage"
2019-03-14 23:00:00,"Emelec","Huracán","0","0",2019,"group stage"
2019-03-27 21:30:00,"Cruzeiro","Deportivo Lara","2","0",2019,"group stage"
2019-04-03 21:30:00,"Deportivo Lara","Huracán","2","1",2019,"group stage"
2019-04-03 21:30:00,"Emelec","Cruzeiro","0","1",2019,"group stage"
2019-04-10 19:15:00,"Cruzeiro","Huracán","4","0",2019,"group stage"
2019-04-11 23:00:00,"Emelec","Deportivo Lara","2","2",2019,"group stage"
2019-04-23 17:00:00,"Deportivo Lara","Cruzeiro","0","2",2019,"group stage"
2019-04-23 19:15:00,"Huracán","Emelec","1","2",2019,"group stage"
2019-05-08 19:15:00,"Huracán","Deportivo Lara","3","0",2019,"group stage"
2019-05-08 19:15:00,"Cruzeiro","Emelec","1","2",2019,"group stage"
2019-03-05 19:15:00,"Godoy Cruz","Olimpia-PAR","0","0",2019,"group stage"
2019-03-06 19:15:00,"Universidad de Concepción","Sporting Cristal","5","4",2019,"group stage"
2019-03-12 19:15:00,"Olimpia-PAR","Universidad de Concepción","1","1",2019,"group stage"
2019-03-12 21:30:00,"Sporting Cristal","Godoy Cruz","1","1",2019,"group stage"
2019-04-03 19:15:00,"Universidad de Concepción","Godoy Cruz","0","0",2019,"group stage"
2019-04-04 23:00:00,"Sporting Cristal","Olimpia-PAR","0","3",2019,"group stage"
2019-04-09 19:15:00,"Olimpia-PAR","Godoy Cruz","2","1",2019,"group stage"
2019-04-10 19:15:00,"Sporting Cristal","Universidad de Concepción","2","0",2019,"group stage"
2019-04-23 19:15:00,"Universidad de Concepción","Olimpia-PAR","3","3",2019,"group stage"
2019-04-23 21:30:00,"Godoy Cruz","Sporting Cristal","2","0",2019,"group stage"
2019-05-09 19:15:00,"Godoy Cruz","Universidad de Concepción","1","0",2019,"group stage"
2019-05-09 19:15:00,"Olimpia-PAR","Sporting Cristal","0","1",2019,"group stage"
2019-03-05 19:15:00,"San José","Flamengo","0","1",2019,"group stage"
2019-03-07 21:00:00,"LDU","Peñarol","2","0",2019,"group stage"
2019-03-13 21:30:00,"Flamengo","LDU","3","1",2019,"group stage"
2019-03-14 19:00:00,"Peñarol","San José","4","0",2019,"group stage"
2019-04-02 19:15:00,"San José","LDU","3","3",2019,"group stage"
2019-04-03 21:30:00,"Flamengo","Peñarol","0","1",2019,"group stage"
2019-04-09 21:30:00,"Peñarol","LDU","1","0",2019,"group stage"
2019-04-11 21:00:00,"Flamengo","San José","6","1",2019,"group stage"
2019-04-24 21:30:00,"San José","Peñarol","3","1",2019,"group stage"
2019-04-24 21:30:00,"LDU","Flamengo","2","1",2019,"group stage"
2019-05-08 21:30:00,"LDU","San José","4","0",2019,"group stage"
2019-05-08 21:30:00,"Peñarol","Flamengo","0","0",2019,"group stage"
2019-03-06 19:15:00,"Atlético-MG","Cerro Porteño","0","1",2019,"group stage"
2019-03-06 21:30:00,"Zamora","Nacional (URU)","0","1",2019,"group stage"
2019-03-12 21:30:00,"Nacional (URU)","Atlético-MG","1","0",2019,"group stage"
2019-03-13 19:15:00,"Cerro Porteño","Zamora","2","1",2019,"group stage"
2019-04-02 19:15:00,"Cerro Porteño","Nacional (URU)","1","0",2019,"group stage"
2019-04-03 19:15:00,"Atlético-MG","Zamora","3","2",2019,"group stage"
2019-04-10 19:15:00,"Nacional (URU)","Zamora","1","0",2019,"group stage"
2019-04-10 19:15:00,"Cerro Porteño","Atlético-MG","4","1",2019,"group stage"
2019-04-23 21:30:00,"Atlético-MG","Nacional (URU)","0","1",2019,"group stage"
2019-04-25 17:00:00,"Zamora","Cerro Porteño","2","1",2019,"group stage"
2019-05-07 19:15:00,"Zamora","Atlético-MG","1","2",2019,"group stage"
2019-05-07 19:15:00,"Nacional (URU)","Cerro Porteño","1","1",2019,"group stage"
2019-03-05 19:15:00,"Melgar","San Lorenzo","0","0",2019,"group stage"
2019-03-06 21:30:00,"Junior de Barranquilla","Palmeiras","0","2",2019,"group stage"
2019-03-12 19:15:00,"Palmeiras","Melgar","3","0",2019,"group stage"
2019-03-13 19:15:00,"San Lorenzo","Junior de Barranquilla","1","0",2019,"group stage"
2019-04-02 19:15:00,"San Lorenzo","Palmeiras","1","0",2019,"group stage"
2019-04-02 21:30:00,"Melgar","Junior de Barranquilla","1","0",2019,"group stage"
2019-04-09 21:30:00,"San Lorenzo","Melgar","2","0",2019,"group stage"
2019-04-10 21:30:00,"Palmeiras","Junior de Barranquilla","3","0",2019,"group stage"
2019-04-25 21:00:00,"Junior de Barranquilla","San Lorenzo","1","0",2019,"group stage"
2019-04-25 23:00:00,"Melgar","Palmeiras","0","4",2019,"group stage"
2019-05-08 21:30:00,"Junior de Barranquilla","Melgar","0","1",2019,"group stage"
2019-05-08 21:30:00,"Palmeiras","San Lorenzo","1","0",2019,"group stage"
2019-03-05 21:30:00,"Jorge Wilstermann","Boca Juniors","0","0",2019,"group stage"
2019-03-05 21:30:00,"Deportes Tolima","Athletico","1","0",2019,"group stage"
2019-03-12 19:15:00,"Boca Juniors","Deportes Tolima","3","0",2019,"group stage"
2019-03-14 21:00:00,"Athletico","Jorge Wilstermann","4","0",2019,"group stage"
2019-04-02 21:30:00,"Athletico","Boca Juniors","3","0",2019,"group stage"
2019-04-03 21:30:00,"Deportes Tolima","Jorge Wilstermann","2","2",2019,"group stage"
2019-04-09 19:15:00,"Athletico","Deportes Tolima","1","0",2019,"group stage"
2019-04-10 21:30:00,"Boca Juniors","Jorge Wilstermann","4","0",2019,"group stage"
2019-04-24 19:15:00,"Jorge Wilstermann","Athletico","3","2",2019,"group stage"
2019-04-24 21:30:00,"Deportes Tolima","Boca Juniors","2","2",2019,"group stage"
2019-05-09 21:30:00,"Boca Juniors","Athletico","2","1",2019,"group stage"
2019-05-09 21:30:00,"Jorge Wilstermann","Deportes Tolima","0","2",2019,"group stage"
2019-03-05 21:30:00,"Libertad","Universidad Católica","4","1",2019,"group stage"
2019-03-06 21:30:00,"Rosario Central","Grêmio","1","1",2019,"group stage"
2019-03-12 21:30:00,"Grêmio","Libertad","0","1",2019,"group stage"
2019-03-13 21:30:00,"Universidad Católica","Rosario Central","2","1",2019,"group stage"
2019-04-04 19:00:00,"Universidad Católica","Grêmio","1","0",2019,"group stage"
2019-04-04 22:00:00,"Libertad","Rosario Central","2","0",2019,"group stage"
2019-04-10 21:30:00,"Grêmio","Rosario Central","3","1",2019,"group stage"
2019-04-10 21:30:00,"Universidad Católica","Libertad","2","3",2019,"group stage"
2019-04-23 19:15:00,"Libertad","Grêmio","0","2",2019,"group stage"
2019-04-24 19:15:00,"Rosario Central","Universidad Católica","1","1",2019,"group stage"
2019-05-08 19:15:00,"Rosario Central","Libertad","2","1",2019,"group stage"
2019-05-08 19:15:00,"Grêmio","Universidad Católica","2","0",2019,"group stage"
2019-07-23 19:15:00,"River Plate","Cruzeiro","0","0",2019,"round of 16"
2019-07-30 19:15:00,"Cruzeiro","River Plate","0","0",2019,"round of 16"
2019-07-24 19:15:00,"San Lorenzo","Cerro Porteño","0","0",2019,"round of 16"
2019-07-31 19:15:00,"Cerro Porteño","San Lorenzo","2","1",2019,"round of 16"
2019-07-23 21:30:00,"LDU","Olimpia-PAR","3","1",2019,"round of 16"
2019-07-30 21:30:00,"Olimpia-PAR","LDU","1","1",2019,"round of 16"
2019-07-24 21:30:00,"Athletico","Boca Juniors","0","1",2019,"round of 16"
2019-07-31 21:30:00,"Boca Juniors","Athletico","2","0",2019,"round of 16"
2019-07-23 21:30:00,"Godoy Cruz","Palmeiras","2","2",2019,"round of 16"
2019-07-30 21:30:00,"Palmeiras","Godoy Cruz","4","0",2019,"round of 16"
2019-07-25 21:30:00,"Grêmio","Libertad","2","0",2019,"round of 16"
2019-08-01 21:30:00,"Libertad","Grêmio","0","3",2019,"round of 16"
2019-07-24 21:30:00,"Emelec","Flamengo","2","0",2019,"round of 16"
2019-07-31 21:30:00,"Flamengo","Emelec","2","0",2019,"round of 16"
2019-07-24 19:15:00,"Nacional (URU)","Internacional","0","1",2019,"round of 16"
2019-07-31 19:15:00,"Internacional","Nacional (URU)","2","0",2019,"round of 16"
2019-08-22 19:15:00,"River Plate","Cerro Porteño","2","0",2019,"quarterfinals"
2019-08-29 19:15:00,"Cerro Porteño","River Plate","1","1",2019,"quarterfinals"
2019-08-21 19:15:00,"LDU","Boca Juniors","0","3",2019,"quarterfinals"
2019-08-28 19:15:00,"Boca Juniors","LDU","0","0",2019,"quarterfinals"
2019-08-20 21:30:00,"Grêmio","Palmeiras","0","1",2019,"quarterfinals"
2019-08-27 21:30:00,"Palmeiras","Grêmio","1","2",2019,"quarterfinals"
2019-08-21 21:30:00,"Flamengo","Internacional","2","0",2019,"quarterfinals"
2019-08-28 21:30:00,"Internacional","Flamengo","1","1",2019,"quarterfinals"
2019-10-01 21:30:00,"River Plate","Boca Juniors","2","0",2019,"semifinals"
2019-10-22 21:30:00,"Boca Juniors","River Plate","1","0",2019,"semifinals"
2019-10-02 21:30:00,"Grêmio","Flamengo","1","1",2019,"semifinals"
2019-10-23 21:30:00,"Flamengo","Grêmio","5","0",2019,"semifinals"
2019-11-23 17:00:00,"Flamengo","River Plate","2","1",2019,"final"
2020-03-04 19:15:00,"Barcelona-EQU","Independiente del Valle","0","3",2020,"group stage"
2020-03-04 21:30:00,"Junior de Barranquilla","Flamengo","1","2",2020,"group stage"
2020-03-11 21:30:00,"Flamengo","Barcelona-EQU","3","0",2020,"group stage"
2020-03-11 21:30:00,"Independiente del Valle","Junior de Barranquilla","3","0",2020,"group stage"
2020-09-17 21:00:00,"Independiente del Valle","Flamengo","5","0",2020,"group stage"
2020-09-17 23:00:00,"Barcelona-EQU","Junior de Barranquilla","1","2",2020,"group stage"
2020-09-22 19:15:00,"Barcelona-EQU","Flamengo","1","2",2020,"group stage"
2020-09-22 21:30:00,"Junior de Barranquilla","Independiente del Valle","4","1",2020,"group stage"
2020-09-30 21:30:00,"Junior de Barranquilla","Barcelona-EQU","0","2",2020,"group stage"
2020-09-30 21:30:00,"Flamengo","Independiente del Valle","4","0",2020,"group stage"
2020-10-21 21:30:00,"Independiente del Valle","Barcelona-EQU","2","0",2020,"group stage"
2020-10-21 21:30:00,"Flamengo","Junior de Barranquilla","3","1",2020,"group stage"
2020-03-04 19:15:00,"Tigre","Palmeiras","0","2",2020,"group stage"
2020-03-04 21:30:00,"Guaraní-PAR","Bolívar","2","0",2020,"group stage"
2020-03-10 19:15:00,"Bolívar","Tigre","2","0",2020,"group stage"
2020-03-10 21:30:00,"Palmeiras","Guaraní-PAR","3","1",2020,"group stage"
2020-09-16 21:30:00,"Bolívar","Palmeiras","1","2",2020,"group stage"
2020-09-17 23:00:00,"Guaraní-PAR","Tigre","4","1",2020,"group stage"
2020-09-22 19:15:00,"Tigre","Bolívar","1","1",2020,"group stage"
2020-09-23 21:30:00,"Guaraní-PAR","Palmeiras","0","0",2020,"group stage"
2020-09-30 19:15:00,"Palmeiras","Bolívar","5","0",2020,"group stage"
2020-10-01 21:00:00,"Tigre","Guaraní-PAR","1","3",2020,"group stage"
2020-10-21 21:30:00,"Bolívar","Guaraní-PAR","2","3",2020,"group stage"
2020-10-21 21:30:00,"Palmeiras","Tigre","5","0",2020,"group stage"
2020-03-03 21:30:00,"Athletico","Peñarol","1","0",2020,"group stage"
2020-03-04 19:15:00,"Jorge Wilstermann","Colo-Colo","2","0",2020,"group stage"
2020-03-11 19:15:00,"Peñarol","Jorge Wilstermann","1","0",2020,"group stage"
2020-03-11 19:15:00,"Colo-Colo","Athletico","1","0",2020,"group stage"
2020-09-15 19:15:00,"Jorge Wilstermann","Athletico","2","3",2020,"group stage"
2020-09-15 19:15:00,"Colo-Colo","Peñarol","2","1",2020,"group stage"
2020-09-23 19:15:00,"Athletico","Colo-Colo","2","0",2020,"group stage"
2020-09-24 19:00:00,"Jorge Wilstermann","Peñarol","3","1",2020,"group stage"
2020-09-29 19:15:00,"Peñarol","Colo-Colo","3","0",2020,"group stage"
2020-09-29 21:30:00,"Athletico","Jorge Wilstermann","0","0",2020,"group stage"
2020-10-20 21:30:00,"Peñarol","Athletico","3","2",2020,"group stage"
2020-10-20 21:30:00,"Colo-Colo","Jorge Wilstermann","0","1",2020,"group stage"
2020-03-04 21:30:00,"LDU","River Plate","3","0",2020,"group stage"
2020-03-05 21:00:00,"Binacional","São Paulo","2","1",2020,"group stage"
2020-03-11 19:15:00,"River Plate","Binacional","8","0",2020,"group stage"
2020-03-11 21:30:00,"São Paulo","LDU","3","0",2020,"group stage"
2020-09-15 21:30:00,"Binacional","LDU","0","1",2020,"group stage"
2020-09-17 19:00:00,"São Paulo","River Plate","2","2",2020,"group stage"
2020-09-22 21:30:00,"LDU","São Paulo","4","2",2020,"group stage"
2020-09-22 21:30:00,"Binacional","River Plate","0","6",2020,"group stage"
2020-09-29 21:30:00,"LDU","Binacional","4","0",2020,"group stage"
2020-09-30 21:30:00,"River Plate","São Paulo","2","1",2020,"group stage"
2020-10-20 21:30:00,"River Plate","LDU","3","0",2020,"group stage"
2020-10-20 21:30:00,"São Paulo","Binacional","5","1",2020,"group stage"
2020-03-03 19:15:00,"Internacional","Universidad Católica","3","0",2020,"group stage"
2020-03-03 21:30:00,"América de Cali","Grêmio","0","2",2020,"group stage"
2020-03-10 19:15:00,"Universidad Católica","América de Cali","1","2",2020,"group stage"
2020-03-12 21:00:00,"Grêmio","Internacional","0","0",2020,"group stage"
2020-09-16 19:15:00,"Internacional","América de Cali","4","3",2020,"group stage"
2020-09-16 21:30:00,"Universidad Católica","Grêmio","2","0",2020,"group stage"
2020-09-23 21:30:00,"América de Cali","Universidad Católica","1","1",2020,"group stage"
2020-09-23 21:30:00,"Internacional","Grêmio","0","1",2020,"group stage"
2020-09-29 19:15:00,"Grêmio","Universidad Católica","2","0",2020,"group stage"
2020-09-29 21:30:00,"América de Cali","Internacional","0","0",2020,"group stage"
2020-10-22 21:30:00,"Universidad Católica","Internacional","2","1",2020,"group stage"
2020-10-22 21:30:00,"Grêmio","América de Cali","1","1",2020,"group stage"
2020-03-05 19:00:00,"Estudiantes de Mérida","Racing Club","1","2",2020,"group stage"
2020-03-05 23:00:00,"Alianza Lima","Nacional-URU","0","1",2020,"group stage"
2020-03-12 19:00:00,"Nacional-URU","Estudiantes de Mérida","1","0",2020,"group stage"
